178.569459175465,178.242533308195,0.0944,8,0,0.25,1,0.1088,8,0,0.3,2
176.591041402715,176.791254901961,0.0612,9,0,0.25,0,0.0902,7,0,0.3,1
177.401908496732,179.468183986928,0.1379,10,0,0.25,0,0.0426,7,0,0.3,1
173.688256234288,179.885575582995,0.108,9,0,0.25,0,0.1221,10,0,0.3,1
172.635733785822,173.908439542484,0.0365,6,0,0.25,0,0.0456,8,0,0.3,2
178.22900619614,181.181184690799,0.0531,8,0,0.25,1,0.1105,11,0,0.3,0
174.239485847159,180.622343112117,0.0368,6,0,0.25,0,0.0978,9,0,0.3,3
177.637511513323,179.744411865259,0.1138,9,0,0.25,1,0.0528,9,0,0.3,2
173.540592433384,177.547682528909,0.0366,6,0,0.25,0,0.0441,7,0,0.3,1
177.024808182175,177.811697285068,0.1032,9,0,0.25,3,0.1234,10,0,0.3,4
180.09957008547,177.698406133735,0.1359,11,0,0.25,0,0.1088,8,0,0.3,2
176.961575520708,180.492927467481,0.13,9,0,0.25,3,0.1108,9,0,0.3,1
179.810317370538,176.666280542986,0.0494,7,0,0.25,1,0.0571,8,0,0.3,1
176.870137380593,176.656699037102,0.113,9,0,0.25,3,0.0489,7,0,0.3,1
173.907848340875,172.635733785822,0.0366,6,0,0.25,0,0.0365,6,0,0.3,0
176.523170739065,180.223706461607,0.1156,9,0,0.25,1,0.0752,10,0,0.3,0
178.273218376068,176.493380785987,0.1106,7,0,0.25,1,0.0567,8,0,0.3,1
178.705120889894,176.741368702866,0.1206,10,0,0.25,1,0.0444,7,1,0.3,1
179.21922833082,173.760726747109,0.045,7,0,0.25,1,0.0365,6,0,0.3,0
178.34499248366,178.685089190548,0.0995,8,0,0.25,0,0.1496,10,0,0.3,2
176.767273987929,177.429303393665,0.0612,8,0,0.25,2,0.0394,7,0,0.3,1
179.137883509301,173.640698441428,0.0494,8,0,0.25,1,0.0365,6,0,0.3,0
178.463264982403,176.652495852187,0.0967,9,0,0.25,2,0.0437,7,0,0.3,1
178.21195331825,179.435877350427,0.0694,10,0,0.25,4,0.0626,9,0,0.3,3
180.214822434244,174.63826025641,0.1167,9,0,0.25,0,0.037,6,0,0.3,0
180.038708848668,177.686514962117,0.121,9,0,0.25,3,0.0943,8,0,0.3,1
179.279508396179,173.682927928607,0.0494,7,0,0.25,0,0.0368,6,0,0.3,0
179.16870527164,177.515966762376,0.1238,10,0,0.25,4,0.113,8,0,0.3,2
174.637844117647,179.982968124686,0.0469,7,0,0.25,1,0.119,11,0,0.3,1
182.487188091894,174.090238486677,0.0747,10,0,0.25,3,0.0368,6,0,0.3,0
182.250851619694,180.282090045249,0.097,8,0,0.25,0,0.1206,9,0,0.3,0
177.83708144034,181.141823353444,0.0444,7,0,0.25,1,0.1111,10,0,0.3,4
178.057106686777,176.169936450478,0.1144,8,0,0.25,2,0.0634,8,0,0.3,1
179.4351797637,176.902478515385,0.051,8,0,0.25,1,0.0465,7,0,0.3,1
177.709365510307,177.405667496229,0.0439,7,0,0.25,1,0.0589,8,0,0.3,0
179.057921618904,173.907848340875,0.0455,7,0,0.25,1,0.0367,6,0,0.3,0
173.640698441428,173.542518979387,0.0366,6,0,0.25,0,0.0367,6,0,0.3,0
177.93596040724,177.620756834185,0.0933,8,0,0.25,1,0.1375,9,0,0.3,1
174.6385268728,178.619760356963,0.0465,8,0,0.25,0,0.0459,7,0,0.3,1
173.640698441428,180.26624017094,0.0367,6,0,0.25,0,0.0447,8,0,0.3,2
181.134024375896,174.63826214178,0.0491,8,0,0.25,2,0.0484,7,0,0.3,0
176.919426948215,172.641410633484,0.0441,7,0,0.25,1,0.0746,9,0,0.3,0
174.090238486677,178.856535771744,0.0367,6,0,0.25,0,0.0714,8,0,0.3,1
181.855828934138,179.818460789712,0.0471,8,0,0.25,1,0.1218,11,0,0.3,1
180.913565434892,177.323864580191,0.0438,7,0,0.25,0,0.0548,8,0,0.3,2
182.351939023283,180.275982034148,0.0655,8,0,0.25,2,0.0526,8,0,0.3,2
181.384602691587,177.972739919557,0.0438,7,0,0.25,0,0.0954,7,0,0.3,0
181.232633634993,180.773530995475,0.0444,7,0,0.25,1,0.106,9,0,0.3,3
177.241066239316,180.097976948215,0.1162,9,0,0.25,2,0.099,8,0,0.3,2
174.090238486677,174.600475426056,0.0368,6,0,0.25,0,0.1133,8,0,0.3,2
178.466703066868,179.495728586768,0.0977,8,0,0.25,1,0.0458,7,0,0.3,0
177.025791402715,178.918217621921,0.0991,8,0,0.25,1,0.0432,7,0,0.3,1
174.63826025641,179.096381372549,0.037,6,0,0.25,0,0.0507,8,0,0.3,1
175.839877677225,176.367077928607,0.1215,10,0,0.25,0,0.0515,8,0,0.3,2
178.404586752137,174.095898969331,0.0553,8,0,0.25,2,0.0609,8,0,0.3,0
179.587163820419,177.208949673202,0.0583,8,0,0.25,1,0.1038,7,0,0.3,1
178.586612041227,178.256905404726,0.0945,7,0,0.25,1,0.0507,8,0,0.3,0
176.671301537153,174.638257290095,0.0828,10,0,0.25,0,0.0415,7,0,0.3,0
177.184197262662,177.548836525892,0.06,9,0,0.25,2,0.0473,8,0,0.3,2
179.593161734165,177.392655103067,0.056,9,0,0.25,3,0.1197,8,0,0.3,2
174.629906711915,179.312112794624,0.0391,7,0,0.25,1,0.1138,9,0,0.3,3
174.63826025641,174.63826025641,0.0368,6,0,0.25,0,0.0368,6,0,0.3,0
173.773643363499,178.358849899447,0.0365,6,0,0.25,0,0.0569,8,0,0.3,2
178.280141578683,178.744767144294,0.1025,7,0,0.25,1,0.0542,7,0,0.3,1
174.63826025641,176.78386914263,0.0369,6,0,0.25,0,0.0443,7,0,0.3,1
173.682927928607,176.919641802315,0.0366,6,0,0.25,0,0.1078,8,0,0.3,2
178.472629110105,176.130753761461,0.0495,8,0,0.25,2,0.0464,7,0,0.3,1
179.523452237305,177.731623378582,0.0429,7,0,0.25,1,0.1014,9,0,0.3,0
182.40811922325,178.843910005028,0.1158,8,0,0.25,2,0.0446,7,0,0.3,1
175.891536902966,174.090800125691,0.061,7,0,0.25,0,0.0629,9,0,0.3,1
178.968273805933,172.635733785822,0.074,8,0,0.25,0,0.0365,6,0,0.3,0
174.63826025641,174.017738914027,0.0368,6,0,0.25,0,0.0368,6,0,0.3,0
172.635733785822,178.02928107089,0.0362,6,0,0.25,0,0.1,8,0,0.3,2
176.679674208145,173.682927928607,0.0462,7,0,0.25,1,0.0369,6,0,0.3,0
177.678809904475,173.907848340875,0.0393,7,0,0.25,1,0.0368,6,0,0.3,0
180.702357478325,172.635733785822,0.1084,10,0,0.25,2,0.0363,6,0,0.3,0
174.090574886878,174.090822750126,0.0442,7,0,0.25,0,0.048,7,0,0.3,1
179.581538637506,181.841441101056,0.0467,8,0,0.25,2,0.0987,9,0,0.3,3
174.090238486677,176.07506850176,0.0369,6,0,0.25,0,0.0513,7,0,0.3,1
178.802869911792,178.564854499749,0.0663,9,0,0.25,1,0.0442,8,0,0.3,2
174.63826025641,173.682927928607,0.037,6,0,0.25,0,0.0366,6,0,0.3,0
173.640698441428,173.640698441428,0.0367,6,0,0.25,0,0.0366,6,0,0.3,0
178.38804263449,178.222800628456,0.0932,7,0,0.25,0,0.0462,7,0,0.3,1
177.700625834715,177.27404526085,0.1229,8,1,0.25,2,0.0446,7,0,0.3,1
174.090238486677,178.285397637003,0.0368,6,0,0.25,0,0.0444,7,0,0.3,1
181.967565122688,176.145252240306,0.0636,9,0,0.25,2,0.0439,8,0,0.3,2
175.289167525393,177.277254524887,0.1137,9,0,0.25,2,0.0897,7,0,0.3,0
176.434860281548,184.870302881996,0.0434,8,0,0.25,1,0.077,10,0,0.3,1
178.627168627451,173.90784927099,0.0447,7,0,0.25,1,0.0468,7,0,0.3,0
176.654474836601,179.869308722976,0.0395,7,0,0.25,1,0.0465,8,0,0.3,0
177.918765635998,180.988213951735,0.0529,7,0,0.25,1,0.119,9,0,0.3,3
179.57407785535,182.794298139769,0.0463,7,0,0.25,0,0.0446,8,0,0.3,2
176.776593514329,178.817506259427,0.1126,8,0,0.25,1,0.1074,8,0,0.3,1
177.65621012919,176.946095417266,0.0454,7,0,0.25,1,0.0584,8,0,0.3,1
178.753914856712,182.886171336357,0.0642,9,0,0.25,3,0.1335,9,0,0.3,2
181.106002161891,178.221340623429,0.099,9,0,0.25,1,0.0401,7,0,0.3,1
177.645522599296,174.090234565108,0.1033,7,0,0.25,1,0.0391,7,0,0.3,0
175.652547385621,178.009377791619,0.0421,7,0,0.25,1,0.0654,8,0,0.3,0
178.451130618401,177.528939190548,0.1349,9,0,0.25,2,0.0403,7,0,0.3,0
180.938031283865,178.403526747109,0.0465,8,0,0.25,0,0.0573,8,0,0.3,1
184.14700331825,181.348592026259,0.1138,9,0,0.25,1,0.0559,9,0,0.3,1
174.090238486677,176.847508547009,0.0367,6,0,0.25,0,0.0487,8,0,0.3,2
178.075002916038,177.037771995978,0.0526,8,0,0.25,2,0.0432,7,0,0.3,1
176.977375490196,175.652205354449,0.0556,8,0,0.25,2,0.0456,7,0,0.3,0
178.030991199029,176.545584313725,0.101,8,0,0.25,0,0.0509,8,0,0.3,1
179.50270678733,177.655142411973,0.0564,8,0,0.25,2,0.1259,9,0,0.3,2
173.640698441428,174.63826025641,0.0366,6,0,0.25,0,0.0369,6,0,0.3,0
179.516557274451,173.703238310709,0.0589,9,0,0.25,3,0.0366,6,0,0.3,0
174.090231900452,172.635733785822,0.0438,8,0,0.25,0,0.0364,6,0,0.3,0
180.937151759678,181.995180633644,0.1031,9,0,0.25,3,0.0966,8,0,0.3,2
178.886591201609,177.641808572147,0.0978,9,0,0.25,3,0.1006,8,0,0.3,2
180.885596789626,177.389343288084,0.0949,9,0,0.25,0,0.0887,7,0,0.3,0
180.663385872298,175.190875414781,0.0525,8,0,0.25,1,0.0461,7,0,0.3,1
174.643936475616,181.232728808447,0.0762,9,0,0.25,0,0.0467,8,0,0.3,2
175.210526998492,172.635733785822,0.0454,7,0,0.25,1,0.0364,6,0,0.3,0
173.682927928607,178.023008496732,0.0367,6,0,0.25,0,0.0905,7,0,0.3,0
178.488347637003,174.090242006033,0.045,7,0,0.25,1,0.0853,8,0,0.3,0
178.124906083459,174.638595198592,0.0485,8,0,0.25,1,0.0437,7,0,0.3,0
173.913513901458,180.148823301398,0.0563,7,0,0.25,0,0.0502,8,0,0.3,2
179.919788159879,179.301327199598,0.0397,7,0,0.25,1,0.0611,9,0,0.3,1
177.151045852187,182.63473222725,0.0417,7,0,0.25,1,0.101,8,0,0.3,2
177.059894972348,181.421135872298,0.0953,7,0,0.25,1,0.0456,8,0,0.3,2
176.38535563097,174.63826025641,0.0486,7,0,0.25,1,0.0368,6,0,0.3,0
