"","makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm","makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm"
"2344",178.115600226244,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.566518174962,0.1147,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2345",191.96384147813,0.1449,"SPOT",1,6,10,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.046427953746,0.0373,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2346",183.599601941686,0.0748,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.428873177476,0.0789,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2353",184.662597409031,0.0845,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.64583164907,0.0511,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2354",181.406244017094,0.0514,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",180.119584891906,0.0454,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2355",179.375331598793,0.0494,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.2218016409,0.046,"SPOT",1,7,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2356",182.044720739065,0.0543,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",184.351573780795,0.0593,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2357",184.971535251086,0.1225,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",179.412528406234,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2358",186.822530261895,0.0685,"SPOT",1,6,10,0,0.25,0,"Montage_1000.xml|","EVOLUTION",187.818751231775,0.0487,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2365",179.412544444444,0.097,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",186.579825540473,0.0642,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2366",181.815420878774,0.0578,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.470947372747,0.1313,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2367",182.827053216456,0.0494,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.776582212614,0.0441,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2368",185.780104728745,0.0553,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",185.192974635495,0.1235,"SPOT",1,6,10,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2369",184.280775067971,0.1132,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",179.412528406234,0.038,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2370",187.559543857995,0.1305,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",183.225100804424,0.0962,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2377",183.456373629965,0.0954,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",418.81371591252,0.1069,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2378",181.80182093796,0.0517,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",414.84796387632,0.1066,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2379",179.412528406234,0.0379,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",457.359826169024,0.3599,"SPOT",1,7,11,0,0.3,4,"Montage_1000.xml|","EVOLUTION"
"2380",180.119569708396,0.0465,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",454.842409100051,0.1193,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2381",380.487200000001,0.1347,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",389.038875992962,0.1137,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2382",370.357838185018,0.0786,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",389.178533207643,0.1279,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2389",391.250772765787,0.1213,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",443.593919984918,0.1001,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2390",388.779883307768,0.1307,"SPOT",1,7,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",443.812160935144,0.1124,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2391",410.746500100554,0.0873,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",401.289079964808,0.085,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2392",410.464525062846,0.2576,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",401.263755027653,0.1109,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2393",424.418357415787,0.0899,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",421.029636551032,0.1192,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2394",424.721902815485,0.1194,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",421.065937531424,0.2921,"SPOT",1,7,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2401",181.560133584716,0.0436,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",186.031748969332,0.0597,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2402",182.984315409754,0.0911,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.762139808737,0.1225,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2403",183.040078230267,0.0579,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",178.987779864253,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2404",181.068881020613,0.1108,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.887498164907,0.0382,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2405",179.363143941679,0.1277,"SPOT",1,6,11,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.87338728004,0.0488,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2406",184.308738838613,0.0701,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.710404248366,0.0587,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2413",176.584067018602,0.0374,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.944254399196,0.0444,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2414",185.470337375378,0.0605,"SPOT",1,7,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",185.66156113625,0.0474,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2415",176.584067018602,0.0374,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.559236777275,0.0498,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2416",181.917610583208,0.1084,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",183.891471543489,0.1011,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2417",181.672012116642,0.1098,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.680702991453,0.06,"SPOT",1,6,10,0,0.3,4,"Montage_1000.xml|","EVOLUTION"
"2418",185.215592332831,0.1151,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.104172448467,0.104,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2425",178.692874635495,0.0718,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.546651722403,0.0547,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2426",181.887498164907,0.0382,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.859642860734,0.0495,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2427",181.963684942182,0.0516,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.849271895425,0.038,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2428",182.022063071896,0.0539,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.569675590749,0.1249,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2429",179.854651055807,0.0728,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.523193440845,0.0616,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2430",184.886760180996,0.0487,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.308411186526,0.0753,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2437",181.914224334863,0.0605,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.849235067873,0.0695,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2438",179.385068853695,0.043,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.040628733032,0.0442,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2439",184.516251759678,0.0486,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.233591277024,0.0713,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2440",176.584067018602,0.0372,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.202344092509,0.1243,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2441",179.839696807441,0.1219,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.004799245852,0.0605,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2442",180.984228355958,0.0484,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.987632905983,0.0636,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2449",179.357471995978,0.0379,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.622084917044,0.1174,"SPOT",1,6,10,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2450",182.979735394671,0.0923,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.238543891403,0.1135,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2451",181.822257038713,0.0381,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.494109451986,0.0939,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2452",185.385886752137,0.051,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.507420515234,0.0752,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2453",179.357471995978,0.0381,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",186.462657215148,0.0617,"SPOT",1,7,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2454",183.547829989945,0.0542,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",183.532117571644,0.0482,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2461",184.923971367522,0.1115,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.094171669181,0.0925,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2462",182.957952337858,0.1148,"SPOT",1,6,10,0,0.25,2,"Montage_1000.xml|","EVOLUTION",185.708924961012,0.0565,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2463",182.213611965812,0.1139,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",181.623838312317,0.07,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2464",184.128957566617,0.0439,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",188.560880618401,0.0453,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2465",176.584067018602,0.0374,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.070885419809,0.0717,"SPOT",1,6,9,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2466",184.740140648567,0.0576,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.486654952237,0.0519,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2473",183.576603016591,0.0562,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",179.38418612368,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2474",179.337956711916,0.0709,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.15233916541,0.038,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2475",183.290365535445,0.0661,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.671152086476,0.0405,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2476",181.718454298643,0.0789,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.152658044243,0.0896,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2477",180.152569155354,0.0444,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.849012820513,0.0405,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2478",185.338521794872,0.0549,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.295861161388,0.1124,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2485",181.356512041227,0.041,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.732260683761,0.04,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2486",184.54220462544,0.0541,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.577438813474,0.0448,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2487",181.301200628457,0.0505,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.87338728004,0.0488,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2488",181.295430291604,0.05,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",176.155562368024,0.0696,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2489",182.147903569633,0.0938,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",185.890329210659,0.0631,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2490",185.855222549124,0.0994,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.14413815988,0.0545,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2497",181.459525641026,0.1074,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.87371214178,0.045,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2498",185.327856472556,0.1485,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",187.732374524732,0.0777,"SPOT",1,7,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2499",179.052217496229,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.565098122289,0.0865,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2500",180.287281573655,0.0509,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.485529537456,0.0511,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2501",181.002365334339,0.1042,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",183.276190598291,0.0581,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2502",185.761384263449,0.047,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.274243765712,0.1214,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2509",184.085720789341,0.1056,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",185.058099245853,0.124,"SPOT",1,6,10,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2510",183.319762641074,0.1372,"SPOT",1,7,8,1,0.25,1,"Montage_1000.xml|","EVOLUTION",187.097333107089,0.0478,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2511",185.5025904726,0.1308,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.993440447461,0.0735,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2512",176.584067018602,0.0371,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.665026319759,0.0562,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2513",182.235982151835,0.0629,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",182.328467621921,0.0562,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2514",182.280617094017,0.0441,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.784448572001,0.0748,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2521",183.614507714787,0.0822,"SPOT",1,7,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.255322272499,0.103,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2522",181.309024685772,0.051,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.380027450981,0.0514,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2523",179.35797833082,0.0481,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.207763800905,0.049,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2524",183.057626646556,0.1035,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.347477501257,0.1045,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2525",182.410562493715,0.0554,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.621295661901,0.0516,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2526",179.037320211161,0.038,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.646747938663,0.1212,"SPOT",1,6,11,0,0.3,5,"Montage_1000.xml|","EVOLUTION"
"2533",183.631520338213,0.0575,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.068338457644,0.1446,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2534",180.15233916541,0.038,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.326997310206,0.0532,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2535",184.53361083459,0.0505,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.873376093514,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2536",182.916175942499,0.0562,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",179.361755832076,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2537",180.640647008547,0.1031,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.711505957768,0.0554,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2538",180.157981975867,0.1161,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.34141923077,0.046,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2545",180.152351131222,0.087,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.694900553042,0.0505,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2546",179.849271895425,0.038,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.349267797889,0.0581,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2547",187.65312486174,0.045,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.455547435898,0.0596,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2548",183.667054122675,0.0401,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.363094394168,0.0612,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2549",186.365953443942,0.1168,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.150432780292,0.041,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2550",182.889477425842,0.0534,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",181.951533433887,0.0461,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2557",185.92501488185,0.1102,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",185.119648491705,0.1058,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2558",184.868360894797,0.1045,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.950697762695,0.0535,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"2559",182.222690572642,0.0492,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",181.734099296129,0.0545,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2560",180.157930794369,0.0764,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.612603519357,0.0987,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2561",182.682287229764,0.0471,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.849271895425,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2562",181.180174685772,0.0484,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.65945419809,0.0503,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2569",183.01695766717,0.0472,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",176.589714127702,0.0581,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2570",183.928862242333,0.0457,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.62612254902,0.1134,"SPOT",1,6,10,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2571",181.471227903469,0.0723,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",186.088230389422,0.0625,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2572",176.584556988436,0.0549,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.223880191051,0.0438,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2573",178.622086752137,0.119,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.849271895425,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2574",179.867741955757,0.0575,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.2239855455,0.1082,"SPOT",1,6,9,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2581",185.293258597285,0.1065,"SPOT",1,6,9,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.071317320262,0.1018,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2582",184.388026495727,0.0541,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.987776118653,0.0966,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2583",178.873376093514,0.0378,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.551344896933,0.1231,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2584",183.284129311212,0.0547,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.660110608346,0.0401,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2585",179.410701483157,0.0379,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.557086249372,0.0596,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"2586",184.058613323278,0.1278,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.16068207642,0.0487,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"2593",179.076390953973,0.1093,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.357466365008,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2594",183.369558371041,0.118,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.492869532429,0.0558,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2595",184.07212370538,0.1007,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",185.146896656612,0.0858,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"2596",180.298934439417,0.0392,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.295362368024,0.0579,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
